,resto_age,thumbnail,address,resto_name,sectors,location_x,location_y,phone_number,menu1,menu2,tag
730,notf,https://d12zq4w4guyljn.cloudfront.net/20220701060657_photo1_2c1dfc47741d.jpg,서울특별시 강남구 논현동 144-8,"
우기식당 육지점
",notf,127.023450616521,37.5090827488662,070-8808-8981,껍데기항정,쪼매특이한 감자전,"{'술모임': 6, '저녁식사': 3, '데이트': 1, '숨은맛집': 2, '시끌벅적한': 2, '깔끔한': 2, '서민적인': 2, '캐주얼한': 2, '푸짐한': 1, '이국적/이색적': 1, '가성비좋은': 1, '지역주민이찾는': 1, '야외좌석': 1}"
731,notf,https://d12zq4w4guyljn.cloudfront.net/20220621092727404_photo_6de9f1dea0df.jpg,서울특별시 강남구 신사동 623-5,"
삼원가든
",notf,127.032668902,37.5249697555314,02-548-3030,삼원 전통 양념갈비,한우 갈비 (양념/생),"{'가족외식': 6, '식사모임': 6, '저녁식사': 6, '접대': 5, '점심식사': 5, '기념일': 5, '회식': 4, '술모임': 4, '데이트': 4, '혼밥': 3, '혼술': 1, '고급스러운': 6, '격식있는': 5, '깔끔한': 4, '조용한': 3, '경관/야경이 좋은': 3, '경관/야경이좋은': 2, '숨은맛집': 1, '예쁜': 1, '발렛주차': 5, '무료주차': 3, '개별룸': 1, '대형룸': 1}"
732,notf,https://d12zq4w4guyljn.cloudfront.net/20210419114442_photo2_0557f756283a.jpg,서울특별시 강남구 논현동 91-18,"
한우리 본점
",notf,127.034697681523,37.5212075813763,02-545-3334,한우꽃등심,한우샤브샤브,"{'가족외식': 4, '저녁식사': 4, '점심식사': 3, '식사모임': 3, '회식': 3, '접대': 3, '술모임': 1, '아이동반': 1, '데이트': 1, '기념일': 1, '시끌벅적한': 2, '격식있는': 2, '조용한': 2, '지역주민이 찾는': 2, '푸짐한': 1, '깔끔한': 1, '서민적인': 1, '가성비좋은': 1, '고급스러운': 1, '무료주차': 3, '발렛주차': 3, '대형룸': 1, '개별룸': 1, '포장가능': 1}"
733,notf,https://d12zq4w4guyljn.cloudfront.net/20220709103353815_photo_d4c761c61756.jpg,서울시 강남구 역삼동 738-2,"
역삼동북어집
",notf,127.036732521991,37.4986062577143,02-558-6605,북어찜 백반,북어구이,"{'혼밥': 4, '점심식사': 4, '술모임': 1, '기사식당': 1, '식사모임': 1, '혼술': 1, '저녁식사': 1, '서민적인': 4, '시끌벅적한': 2, '숨은맛집': 1, '가성비좋은': 1, '깔끔한': 1, '지역주민이찾는': 1, '캐주얼한': 1, '조용한': 1, '무료주차': 4}"
734,notf,https://d12zq4w4guyljn.cloudfront.net/20220711093444387_photo_d4c761c61756.jpg,서울시 강남구 역삼동 831-3 2층,"
랭맥
",notf,127.030066743907,37.4947879644265,02-501-2129,최고급황태,쏘야,"{'술모임': 5, '데이트': 3, '저녁식사': 3, '점심식사': 1, '혼밥': 1, '아침식사': 1, '식사모임': 1, '혼술': 1, '시끌벅적한': 4, '서민적인': 2, '격식있는': 2, '가성비좋은': 1, '경관/야경이좋은': 1, '숨은맛집': 1, '캐주얼한': 1, '이국적/이색적': 1, '예쁜': 1, '가게앞주차': 1, '무료주차': 1}"
735,notf,https://d12zq4w4guyljn.cloudfront.net/20210803095939_photo1_daeedc524dbb.jpg,서울특별시 강남구 삼성동 8-1,"
소문난집
",notf,127.042286163274,37.5158972081927,02-544-9257,닭도리탕,낙지볶음,"{'회식': 3, '저녁식사': 2, '술모임': 1, '식사모임': 1, '서민적인': 3, '시끌벅적한': 2, '지역주민이 찾는': 1}"
736,notf,https://d12zq4w4guyljn.cloudfront.net/20220604093445_photo1_81f97fbd9948.jpg,서울시 강남구 역삼1동 809-1,"
강남 원주추어탕
",notf,127.025446874017,37.5040373378324,02-557-8647,갈아서 원주추어탕,통마리 원주추어탕,"{'점심식사': 4, '저녁식사': 4, '혼밥': 2, '혼술': 1, '식사모임': 1, '데이트': 1, '모임': 1, '서민적인': 5, '지역주민이 찾는': 1, '가성비좋은': 1, '허름한': 1, '시끌벅적한': 1, '조용한': 1, '오래된집': 1, '푸짐한': 1, '무료주차': 2, '24시간영업': 1, '발렛주차': 1}"
737,notf,https://d12zq4w4guyljn.cloudfront.net/20200407020234_photo1_ebA8OToEL5QH.jpg,서울시 강남구 역삼동 836,"
십원집 강남역점
",notf,127.032999525643,37.4919752285635,02-539-9295,연탄초벌삼겹,대패삼겹살,"{'저녁식사': 4, '술모임': 3, '회식': 2, '점심식사': 2, '혼밥': 1, '시끌벅적한': 4, '서민적인': 3, '푸짐한': 2, '지역주민이 찾는': 2, '가성비좋은': 1, '노맛': 1, '무료주차': 1}"
738,notf,https://d12zq4w4guyljn.cloudfront.net/20191118010120_photo1_6f32677b9a3a.jpg,서울특별시 강남구 논현동 166-4,"
프로간장새우
",notf,127.024620445712,37.5080543742601,,간장새우+비빔밥,간장새우+해산물모듬,"{'저녁식사': 3, '데이트': 2, '술모임': 2, '회식': 1, '서민적인': 3, '시끌벅적한': 3, '캐주얼한': 1, '지역주민이 찾는': 1, '푸짐한': 1, '야외좌석': 1}"
739,notf,https://d12zq4w4guyljn.cloudfront.net/20210417183104_photo2_E7hC93fQ5Col.jpg,서울특별시 강남구 개포동 1216-7,"
영동올뱅이집
",notf,127.048729374662,37.4781845405766,02-572-3731,국밥,덮밥,"{'점심식사': 4, '해장': 1, '식사모임': 1, '혼밥': 1, '저녁식사': 1, '서민적인': 3, '지역주민이 찾는': 2, '깔끔한': 1, '시끌벅적한': 1, '조용한': 1, '지역주민이찾는': 1, '캐주얼한': 1, '가성비좋은': 1, '무료주차': 4}"
740,notf,https://d12zq4w4guyljn.cloudfront.net/20220808061855_photo1_fgW1KZo5Phdo.jpg,서울특별시 강남구 논현동 114-27,"
고향집
",notf,127.037020452264,37.5169474738278,02-543-6363,제육보쌈,황태구이,"{'저녁식사': 4, '점심식사': 4, '식사모임': 3, '술모임': 2, '혼밥': 2, '실버푸드': 1, '회식': 1, '가족외식': 1, '혼술': 1, '데이트': 1, '서민적인': 3, '지역주민이찾는': 2, '캐주얼한': 2, '숨은맛집': 1, '푸짐한': 1, '깔끔한': 1, '개별룸': 1, '발렛주차': 1}"
741,notf,https://d12zq4w4guyljn.cloudfront.net/20211206121044995_photo_rkxWSJDlYpPR.jpg,서울특별시 강남구 청담동 5-3,"
청담순대국
",notf,127.045165596314,37.5232385062787,02-511-8244,순대국,곱창볶음,"{'저녁식사': 3, '점심식사': 1, '식사모임': 1, '서민적인': 2, '지역주민이찾는': 1, '캐주얼한': 1, '푸짐한': 1, '가성비좋은': 1, '지역주민이 찾는': 1}"
742,notf,https://d12zq4w4guyljn.cloudfront.net/20210416101459_photo1_aff1750cca20.jpg,서울특별시 강남구 신사동 628-41,"
신사쭈꾸미
",notf,127.031438002472,37.521826581928,02-541-0577,주꾸미 양념구이,주꾸미 소금구이,"{'저녁식사': 3, '회식': 2, '야식': 1, '술모임': 1, '여자끼리': 1, '실버푸드': 1, '모임': 1, '남자끼리': 1, '서민적인': 3, '시끌벅적한': 2, '지역주민이 찾는': 2, '가성비좋은': 2, '오래된집': 1, '중년이상이많은': 1, '토속적인': 1, '아담한': 1, '젊은사람이많은': 1, '허름한': 1, '현장대기필요': 1, '주차불가': 1}"
743,notf,https://d12zq4w4guyljn.cloudfront.net/20220131100132898_photo_d99355676cac.jpg,서울시 강남구 신사동 592-4,"
함흥면옥
",notf,127.028536785652,37.5222215072289,02-515-2505,비빔냉면,사골만두국,"{'저녁식사': 2, '가족외식': 2, '점심식사': 2, '식사모임': 1, '조용한': 1, '지역주민이 찾는': 1, '숨은맛집': 1, '서민적인': 1, '무료주차': 2}"
744,notf,https://d12zq4w4guyljn.cloudfront.net/20220301040551_photo1_b58e24e2fdbc.jpg,서울시 강남구 논현동 167-3,"
영동그집
",notf,127.024419394694,37.5074948018407,070-4159-9901,영동 원갈비(150g),돼지 감자살(150g),"{'저녁식사': 4, '데이트': 2, '가족외식': 1, '식사모임': 1, '점심식사': 1, '술모임': 1, '깔끔한': 2, '캐주얼한': 2, '고급스러운': 2, '이국적/이색적': 1, '주차불가': 1}"
745,notf,https://d12zq4w4guyljn.cloudfront.net/20210710125208_photo1_gGXyOIMkVPdi.jpg,서울특별시 강남구 삼성동 165-12,"
이남장
",notf,127.064441006635,37.5136173001417,02-569-8726,설렁탕,특 설렁탕,"{'점심식사': 4, '저녁식사': 3, '식사모임': 2, '술모임': 2, '회식': 2, '아침식사': 1, '가족외식': 1, '혼술': 1, '혼밥': 1, '데이트': 1, '실버푸드': 1, '서민적인': 4, '지역주민이 찾는': 2, '가성비좋은': 1, '푸짐한': 1, '지역주민이찾는': 1, '무료주차': 1}"
746,notf,https://d12zq4w4guyljn.cloudfront.net/20181225112551_photo1_60b4f442576c.jpg,서울특별시 강남구 개포동 1238-1,"
원조소금구이
",notf,127.045169117902,37.4782055972405,02-577-8664,차돌박이,소막창,"{'술모임': 2, '회식': 2, '식사모임': 1, '저녁식사': 1, '접대': 1, '가족외식': 1, '서민적인': 2, '시끌벅적한': 2, '지역주민이찾는': 1, '숨은맛집': 1, '무료주차': 1}"
747,notf,https://d12zq4w4guyljn.cloudfront.net/20210622083837_photo1_9f5daf2324bf.jpg,서울특별시 강남구 역삼동 827-2,"
다미
",notf,127.030566856945,37.4968908758921,02-566-4574,된장찌개,김치찌개,"{'점심식사': 3, '회식': 2, '저녁식사': 2, '술모임': 2, '식사모임': 2, '데이트': 1, '가족외식': 1, '서민적인': 4, '시끌벅적한': 2, '숨은맛집': 2, '가성비좋은': 1, '캐주얼한': 1, '주차불가': 2}"
748,notf,https://d12zq4w4guyljn.cloudfront.net/20220628072838478_photo_8de4c3974a4b.jpg,서울시 강남구 논현동 122-18,"
원강
",notf,127.023914430448,37.5107839327359,02-3445-1518,육사시미(150g),꽃등심,"{'식사모임': 2, '가족외식': 2, '술모임': 2, '회식': 2, '점심식사': 1, '접대': 1, '저녁식사': 1, '캐주얼한': 1, '참숯': 1, '지역주민이찾는': 1, '잘라주는': 1, '시끌벅적한': 1, '구워주는': 1, '발렛주차': 1, '대형룸': 1, '개별룸': 1, '콜키지2만원': 1}"
749,notf,https://d12zq4w4guyljn.cloudfront.net/20200606114014_photo1_2e6b526c2058.jpg,서울특별시 강남구 논현동 163,"
영동소금구이 논현본점
",notf,127.023478368314,37.5088540683517,02-547-6351,차돌된장라면,영동소금구이(100g),"{'저녁식사': 4, '술모임': 3, '식사모임': 2, '시끌벅적한': 4, '캐주얼한': 3, '숨은맛집': 1, '서민적인': 1}"
750,notf,https://d12zq4w4guyljn.cloudfront.net/20220604164449_photo1_c175137efa0e.jpg,서울시 강남구 신사동 642-19,"
연탄공장
",notf,127.036496268254,37.5262202169436,02-514-4082,돼지갈비,소갈비살,"{'술모임': 3, '식사모임': 2, '저녁식사': 2, '회식': 1, '시끌벅적한': 3, '서민적인': 2, '경관/야경이좋은': 1, '캐주얼한': 1, '숨은맛집': 1, '야외좌석': 2, '발렛주차': 1}"
751,notf,https://d12zq4w4guyljn.cloudfront.net/20220807021920348_photo_d9c5e4270b1b.jpg,서울특별시 강남구 논현동 165-17,"
유림상회
",notf,127.023932076844,37.5072471252077,02-511-7270,바지락칼국수,갑오징어해물볶음,"{'술모임': 4, '저녁식사': 2, '회식': 1, '시끌벅적한': 3, '가성비좋은': 1, '야외좌석': 1}"
752,notf,https://d12zq4w4guyljn.cloudfront.net/20200126115031_photo1_07c6bea9170d.jpg,서울특별시 강남구 역삼동 818,"
모퉁이집
",notf,127.027832250154,37.4996680930033,02-562-5948,떡라면,칼국수,"{'저녁식사': 4, '혼밥': 1, '점심식사': 1, '아침식사': 1, '서민적인': 3, '더럽고더러운': 1, '날파리서비스': 1}"
753,notf,https://d12zq4w4guyljn.cloudfront.net/20220801093912_photo1_bb49b9b17e28.jpg,서울특별시 강남구 대치동 897-3,"
청국장서갈비
",notf,127.05026662551,37.5025108290868,02-561-1019,"청국장, 된장찌개 각",닭매운탕,"{'점심식사': 3, '저녁식사': 2, '아침식사': 1, '혼밥': 1, '술모임': 1, '식사모임': 1, '서민적인': 3, '숨은맛집': 2, '가성비좋은': 2, '캐주얼한': 1, '지역주민이찾는': 1, '지역주민이 찾는': 1, '푸짐한': 1}"
754,notf,https://d12zq4w4guyljn.cloudfront.net/20210420020312_photo1_fgW1KZo5Phdo.jpg,서울시 강남구 대치동 913-14,"
홍운장
",notf,127.058930232037,37.5019020698592,02-558-3666,옛날짜장,기스면,"{'점심식사': 2, '식사모임': 2, '저녁식사': 2, '가족외식': 2, '회식': 1, '술모임': 1, '캐주얼한': 1, '이국적/이색적': 1, '서민적인': 1, '깔끔한': 1, '지역주민이찾는': 1, '무료주차': 2, '개별룸': 1}"
755,notf,https://d12zq4w4guyljn.cloudfront.net/20201127142657_photo1_e3RM93Amxk3j.jpg,서울시 강남구 논현1동 204-3,"
남서울민물장어
",notf,127.029525096766,37.5063133194179,02-544-1010,장어구이 220g,소금구이,"{'저녁식사': 3, '가족외식': 2, '점심식사': 2, '식사모임': 1, '데이트': 1, '접대': 1, '조용한': 2, '숨은맛집': 1, '깔끔한': 1, '이국적/이색적': 1, '고급스러운': 1, '지역주민이 찾는': 1, '개별룸': 2, '발렛주차': 1, '무료주차': 1}"
756,notf,https://d12zq4w4guyljn.cloudfront.net/20200914131414_photo1_26b151aebb34.jpg,서울특별시 강남구 대치동 957-32,"
그때그집
",notf,127.058275430181,37.5051078117497,02-553-4959,족발,파전,"{'술모임': 2, '점심식사': 2, '회식': 2, '저녁식사': 2, '식사모임': 1, '서민적인': 3, '깔끔한': 2, '숨은맛집': 1, '조용한': 1, '캐주얼한': 1, '지역주민이찾는': 1, '개별룸': 3, '무료주차': 2, '대형룸': 1}"
757,notf,https://d12zq4w4guyljn.cloudfront.net/20220430044940_photo1_8e6bfe6820d3.jpg,서울시 강남구 신사동 612-2,"
안동국시
",notf,127.029408087372,37.5266138602054,02-548-4986,안동국수,건진국시,"{'점심식사': 2, '식사모임': 2, '가족외식': 2, '혼밥': 1, '저녁식사': 1, '회식': 1, '서민적인': 1, '캐주얼한': 1, '조용한': 1, '지역주민이찾는': 1, '깔끔한': 1, '지역주민이 찾는': 1, '무료주차': 1}"
758,notf,https://d12zq4w4guyljn.cloudfront.net/20211216090618_photo1_fbf3fa574b10.jpg,서울특별시 강남구 논현동 181,"
후문 포차
",notf,127.025999409608,37.5074804089667,02-3445-0701,낙지볶음,골뱅이무침(큰캔),"{'술모임': 3, '저녁식사': 2, '회식': 2, '혼술': 1, '데이트': 1, '가성비좋은': 2, '캐주얼한': 2, '시끌벅적한': 2, '서민적인': 2, '푸짐한': 2, '지역주민이찾는': 1, '지역주민이 찾는': 1, '숨은맛집': 1, '근처주차': 1, '24시간영업': 1, '주차불가': 1}"
759,notf,https://d12zq4w4guyljn.cloudfront.net/20220401114419_photo1_b2a615e0bd84.jpg,서울시 강남구 대치4동 908-2,"
신흥정육식당
",notf,127.05159637937,37.5005411075968,02-555-8157,등심,육회,"{'저녁식사': 3, '가족외식': 2, '점심식사': 1, '회식': 1, '기념일': 1, '데이트': 1, '시끌벅적한': 2, '서민적인': 2, '지역주민이찾는': 1, '무료주차': 2}"
760,notf,https://d12zq4w4guyljn.cloudfront.net/20190927051131_photo1_mm1F5kOrpCVI.jpg,서울특별시 강남구 신사동 529-6 2층,"
양식당 더램키친
",notf,127.02134509721,37.523025188554,02-3445-9283,양갈비(250g),羊소금구이(170g),"{'저녁식사': 3, '술모임': 2, '데이트': 2, '모임': 1, '여자끼리': 1, '기념일': 1, '식사모임': 1, '남자끼리': 1, '회식': 1, '깔끔한': 2, '캐주얼한': 2, '시끌벅적한': 1, '예쁜': 1, '아담한': 1, '이국적/이색적': 1, '조용한': 1, '발렛주차': 1, '무료주차': 1}"
761,notf,https://d12zq4w4guyljn.cloudfront.net/20220830064646798_photo_fepyMr9BhR0u.jpg,서울특별시 강남구 논현동 143-10,"
영동 삼미숯불갈비
",notf,127.022921296891,37.5094654193555,02-549-9485,수원왕갈비,생등심,"{'저녁식사': 3, '점심식사': 3, '술모임': 2, '가족외식': 2, '데이트': 1, '아이동반': 1, '혼술': 1, '회식': 1, '혼밥': 1, '캐주얼한': 3, '지역주민이찾는': 2, '가성비좋은': 1, '시끌벅적한': 1, '숨은맛집': 1, '서민적인': 1, '푸짐한': 1, '발렛주차': 2}"
762,notf,https://d12zq4w4guyljn.cloudfront.net/20220824070730173_photo_fepyMr9BhR0u.jpg,서울특별시 강남구 청담동 23,"
인디아나 치킨호프
",notf,127.040599588136,37.521439510313,02-546-1406,후라이드치킨,순살치킨,"{'술모임': 2, '호프집': 1, '시끌벅적한': 2, '지역주민이찾는': 1, '조용한': 1, '서민적인': 1, '숨은맛집': 1, '무료주차': 1}"
763,notf,https://d12zq4w4guyljn.cloudfront.net/20220605114726_photo1_c175137efa0e.jpg,서울특별시 강남구 신사동 661-18 정동상가,"
일번지통닭
",notf,127.038526051731,37.5280182424068,02-542-5460,후라이드치킨,양념치킨,"{'술모임': 3, '회식': 2, '저녁식사': 1, '서민적인': 3, '시끌벅적한': 1, '지역주민이찾는': 1, '캐주얼한': 1, '발렛주차': 1, '야외좌석': 1}"
764,notf,https://d12zq4w4guyljn.cloudfront.net/20210908083228_photo1_3e6ae56e9fed.jpg,서울특별시 강남구 신사동 515-6,"
삼삼이네
",notf,127.02237678684,37.518464391036,02-541-6027,국내산 생고기,우리돼지목살,"{'저녁식사': 3, '술모임': 3, '식사모임': 1, '서민적인': 3, '시끌벅적한': 2, '가성비좋은': 1, '캐주얼한': 1}"
765,notf,https://d12zq4w4guyljn.cloudfront.net/20220518011022_photo1_af11b4a966ea.jpg,서울특별시 강남구 논현동 184-29,"
원조 소금구이
",notf,127.024821655955,37.50601148345,02-511-0036,김치불고기,삼겹살,"{'저녁식사': 3, '술모임': 1, '점심식사': 1, '식사모임': 1, '서민적인': 2, '시끌벅적한': 2, '숨은맛집': 1, '야외좌석': 1}"
766,notf,https://d12zq4w4guyljn.cloudfront.net/20220531115426_photo1_413ae18293a5.jpg,서울특별시 강남구 역삼동 827,"
꼬끼꼬끼 치킨호프
",notf,127.030339075272,37.4968201154926,02-565-5687,치킨,조개탕,"{'식사모임': 2, '가족외식': 1, '술모임': 1, '숨은맛집': 1, '주차불가': 1}"
767,notf,https://d12zq4w4guyljn.cloudfront.net/20210703110812377_photo_4e25a1bf375c.jpg,서울특별시 강남구 논현동 141-17,"
용삼계탕
",notf,127.022854889288,37.5108980294578,02-548-2614,삼계탕,반계탕,"{'저녁식사': 3, '점심식사': 2, '혼밥': 1, '숨은맛집': 2, '푸짐한': 2, '캐주얼한': 1, '서민적인': 1, '지역주민이찾는': 1}"
768,notf,https://d12zq4w4guyljn.cloudfront.net/20220111125020_photo1_ikgUtYOtVden.jpg,서울특별시 강남구 청담동 88-10  삼보빌딩,"
평양일미 청담점
",notf,127.040651707065,37.52430260825,02-545-7666,평양 냉면(물/비빔),평양 불고기(180g),"{'저녁식사': 3, '데이트': 3, '점심식사': 3, '식사모임': 3, '가족외식': 3, '혼밥': 2, '술모임': 2, '아이동반': 2, '회식': 1, '접대': 1, '다이어트식단': 1, '지역주민이찾는': 2, '캐주얼한': 2, '깔끔한': 2, '고급스러운': 1, '이국적/이색적': 1, '격식있는': 1, '가성비좋은': 1, '숨은맛집': 1, '예쁜': 1, '발렛주차': 3, '개별룸': 1}"
769,notf,https://d12zq4w4guyljn.cloudfront.net/20210325013312_photo1_ebA8OToEL5QH.jpg,서울특별시 강남구 개포동 1262-14,"
하영각
",notf,127.049773066587,37.479646623766,02-572-5593,손짜장,짬뽕,"{'점심식사': 3, '혼밥': 3, '식사모임': 1, '저녁식사': 1, '가족외식': 1, '간식': 1, '서민적인': 3, '푸짐한': 2, '숨은맛집': 1, '지역주민이 찾는': 1, '지역주민이찾는': 1, '시끌벅적한': 1, '조용한': 1, '무료주차': 2}"
770,notf,https://d12zq4w4guyljn.cloudfront.net/20200612031312257_photo_57d1b24a423a.jpg,서울특별시 강남구 논현동 242-28,"
백암왕순대
",notf,127.041050357384,37.5162375027161,02-3442-7768,순대국밥(보통),술국,"{'점심식사': 3, '혼밥': 1, '저녁식사': 1, '실버푸드': 1, '서민적인': 3, '지역주민이 찾는': 1, '시끌벅적한': 1}"
771,notf,https://d12zq4w4guyljn.cloudfront.net/20200630113530_photo1_af9bb8d80862.jpg,서울특별시 강남구 신사동 615,"
신미식당
",notf,127.030769815289,37.5279538437376,02-516-4900,생삼겹살(200g),생목살(200g),"{'저녁식사': 2, '술모임': 2, '점심식사': 2, '식사모임': 2, '혼술': 1, '회식': 1, '혼밥': 1, '가성비좋은': 2, '서민적인': 2, '푸짐한': 2, '숨은맛집': 1, '지역주민이 찾는': 1, '캐주얼한': 1}"
772,notf,https://d12zq4w4guyljn.cloudfront.net/20210325075622555_photo_07c6bea9170d.jpg,서울특별시 강남구 신사동 510,"
세광양대창 신사역가로수길점
",notf,127.019970624502,37.5183126429243,02-543-2363,모듬구이(꽃대창+대창+막창+특양),꽃대창(150g),"{'술모임': 3, '회식': 2, '저녁식사': 2, '점심식사': 2, '식사모임': 2, '기념일': 1, '데이트': 1, '가족외식': 1, '서민적인': 2, '시끌벅적한': 2, '푸짐한': 1, '캐주얼한': 1, '무료주차': 1}"
773,notf,https://d12zq4w4guyljn.cloudfront.net/20221001003722_photo1_727404d688d2.jpg,서울시 강남구 논현동 161,"
현대순대국
",notf,127.024235320837,37.5090625881698,02-515-8708,순대국,한우 소머리국밥,"{'저녁식사': 2, '점심식사': 2, '식사모임': 1, '푸짐한': 2, '서민적인': 2, '시끌벅적한': 2, '지역주민이 찾는': 1, '숨은맛집': 1}"
774,notf,https://d12zq4w4guyljn.cloudfront.net/20200926111020582_photo_40b0bd80ae7b.jpg,서울특별시 강남구 역삼동 813-11,"
골목집
",notf,127.026925335209,37.5023541118139,02-569-5979,모듬전,해물파전,"{'술모임': 1, '시끌벅적한': 1}"
775,notf,https://d12zq4w4guyljn.cloudfront.net/20200615124701_photo1_QKMl0EsbubPg.jpg,서울특별시 강남구 대치4동 903-3,"
남산 희래등
",notf,127.056751759319,37.5026856599324,02-561-5296,짜장면,탕수육,"{'점심식사': 3, '식사모임': 3, '저녁식사': 1, '가족외식': 1, '회식': 1, '술모임': 1, '서민적인': 1, '조용한': 1, '시끌벅적한': 1, '고급스러운': 1, '대형룸': 2, '무료주차': 2, '개별룸': 1}"
776,notf,https://d12zq4w4guyljn.cloudfront.net/20200212090154_photo1_6f32677b9a3a.jpg,서울특별시 강남구 역삼동 830-27,"
여의도황소곱창
",notf,127.031785647843,37.4941319418061,02-565-2990,선지해장국,소막창 (200g),"{'저녁식사': 3, '술모임': 3, '회식': 2, '점심식사': 1, '식사모임': 1, '시끌벅적한': 3, '푸짐한': 1}"
777,notf,https://d12zq4w4guyljn.cloudfront.net/20220818124234418_photo_9d7a99a8e454.jpg,서울특별시 강남구 역삼동 834-101,"
세석정
",notf,127.035325779205,37.4939446080374,02-555-0964,곰탕 보통,곰탕특 일삼,"{'저녁식사': 1, '접대': 1, '혼밥': 1, '점심식사': 1, '기념일': 1, '서민적인': 1, '지역주민이찾는': 1, '한대정도': 1, '주차불가': 1}"
778,notf,https://d12zq4w4guyljn.cloudfront.net/20220516192829_photo1_8e68deea3142.jpg,서울특별시 송파구 가락동 79-7,"
함경도 찹쌀순대
",notf,127.121310603174,37.4947293263083,02-403-8822,수육(대),수육(소),"{'저녁식사': 27, '점심식사': 24, '혼밥': 18, '술모임': 12, '아침식사': 11, '식사모임': 9, '가족외식': 6, '회식': 6, '혼술': 5, '남자끼리': 2, '데이트': 2, '실버푸드': 2, '아이동반': 1, '모임': 1, '기념일': 1, '간식': 1, '각 일병': 1, '배달': 1, '서민적인': 25, '시끌벅적한': 18, '푸짐한': 10, '지역주민이찾는': 9, '지역주민이 찾는': 8, '캐주얼한': 7, '가성비좋은': 7, '숨은맛집': 6, '깔끔한': 2, '오래된집': 2, '규모가큰': 2, '토속적인': 1, '허름한': 1, '조용한': 1, '무료주차': 14, '발렛주차': 11, '24시간영업': 9, '대형룸': 1, '주차가능': 1, '주차도우미': 1, '좌식': 1}"
779,notf,https://d12zq4w4guyljn.cloudfront.net/20220925120412_photo1_6f70d4a8a958.jpg,서울특별시 송파구 방이동 177-3 반도빌딩 1층,"
청와옥
",notf,127.117547701535,37.5153608256561,02-416-3456,순대국밥,오징어숯불구이,"{'저녁식사': 19, '점심식사': 17, '가족외식': 15, '식사모임': 15, '데이트': 7, '혼밥': 7, '술모임': 5, '회식': 5, '아이동반': 5, '아침식사': 3, '배달': 3, '혼술': 2, '테이크아웃': 1, '기념일': 1, '접대': 1, '친구들끼리': 1, '실버푸드': 1, '깔끔한': 10, '시끌벅적한': 9, '지역주민이찾는': 8, '고급스러운': 8, '푸짐한': 7, '서민적인': 6, '캐주얼한': 6, '가성비좋은': 5, '격식있는': 4, '숨은맛집': 4, '예쁜': 2, '지역주민이 찾는': 1, '경관/야경이좋은': 1, '경관/야경이 좋은': 1, '무료주차': 8, '발렛주차': 8, '24시간영업': 3, '개별룸': 1, '대형룸': 1}"
780,notf,https://d12zq4w4guyljn.cloudfront.net/20210502010609780_photo_FEaT4s05wugP.jpg,서울특별시 송파구 방이동 49-5,"
할머니포장마차멸치국수
",notf,127.113571687013,37.515293626462,02-416-6698,천엽,꼬막,"{'술모임': 17, '데이트': 8, '저녁식사': 6, '회식': 5, '혼밥': 3, '점심식사': 1, '간식': 1, '기념일': 1, '혼술': 1, '식사모임': 1, '서민적인': 15, '시끌벅적한': 14, '가성비좋은': 7, '지역주민이 찾는': 6, '푸짐한': 5, '숨은맛집': 3, '캐주얼한': 3, '지역주민이찾는': 1, '예쁜': 1, '무료주차': 2, '주차불가': 1, '주차공간협소': 1, '24시간영업': 1}"
781,notf,https://d12zq4w4guyljn.cloudfront.net/20220618083324_photo1_bb49b9b17e28.jpg,서울특별시 송파구 잠실본동 242-22,"
부일갈매기
",notf,127.089871331399,37.5072956412552,02-412-1462,갈매기살(국내산)170g,항정살(국내산)170g,"{'술모임': 7, '저녁식사': 7, '식사모임': 3, '회식': 2, '가족외식': 2, '데이트': 1, '점심식사': 1, '서민적인': 6, '시끌벅적한': 5, '숨은맛집': 3, '지역주민이찾는': 2, '고급스러운': 1, '가성비좋은': 1, '지역주민이 찾는': 1, '무료주차': 2, '주차불가': 1}"
782,notf,https://d12zq4w4guyljn.cloudfront.net/20220428095558064_photo_474145db3a43.jpg,서울특별시 송파구 방이동 136-9,"
황산냉면
",notf,127.118462833395,37.5109554453287,02-3431-2262,어복쟁반(소),"냉면(물,비빔)","{'저녁식사': 9, '점심식사': 6, '술모임': 5, '가족외식': 4, '식사모임': 4, '혼밥': 3, '회식': 3, '혼술': 1, '간식': 1, '서민적인': 6, '가성비좋은': 5, '지역주민이찾는': 3, '푸짐한': 3, '숨은맛집': 2, '시끌벅적한': 1, '깔끔한': 1, '캐주얼한': 1, '무료주차': 8}"
783,notf,https://d12zq4w4guyljn.cloudfront.net/20221002122241_photo1_f7b7bc9f7ef0.jpg,서울특별시 송파구 석촌동 273-12,"
송파감자국
",notf,127.105433276277,37.5002063719982,02-416-7350,감자탕(대),감자탕(중),"{'저녁식사': 6, '식사모임': 4, '술모임': 2, '점심식사': 2, '데이트': 1, '서민적인': 7, '숨은맛집': 4, '캐주얼한': 4, '가성비좋은': 3, '시끌벅적한': 3, '오래된': 1, '지역주민이 찾는': 1, '무료주차': 4}"
