id,resto_age,thumbnail,address,resto_name,sectors,location_x,location_y,phone_number,menu1,menu2,terrace,drinking,meal,lunch,dinner,cost_effective,classy,mood,noisy,quiet,real_local,etc
1566,1974,https://d12zq4w4guyljn.cloudfront.net/300_300_20220822073731_photo1_73c904dea5b7.jpg,서울특별시 강남구 영동대로115길 14 (삼성동)   ,송강 ,한식(민물어패류),127.0586412,37.51464287,02-545-9432,한관,반관,,,,,,,,,,,,역사가오래된
1567,1974,https://d12zq4w4guyljn.cloudfront.net/300_300_20220619074613824_photo_.jpg,서울특별시 중구 남대문로1길 55 (태평로2가)   ,서울삼계탕 ,한식(가금류),126.9774333,37.56354444,02-775-4300,삼계탕,오골계탕,,,,,,,,,,,,"역사가오래된,아침을먹을수있는"
1568,1974,https://d12zq4w4guyljn.cloudfront.net/300_300_20210316054124768_photo_01bed7ef13bf.jpg,서울특별시 종로구 경희궁길 18 (신문로2가)   ,안성또순이 ,한식(어패류),126.9715937,37.5716844,02-720-5670,생태찌개,중 4만2천원,0,3,1,3,2,2,0,0,1,0,0,"회식,가족외식,혼밥,접대,깔끔한,무료주차,대형룸,개별룸,"
1569,1974,https://d12zq4w4guyljn.cloudfront.net/300_300_20210206065232_photo1_bb003c580b4d.jpg,서울특별시 중랑구 망우로 388 (망우동)   ,동부고려제과 ,디저트/차/베이커리,127.0951285,37.59850844,02-433-1783,슈크림빵,버터크림빵,,,,,,,,,,,,"역사가오래된,새벽까지영업하는"
1570,1974,https://d12zq4w4guyljn.cloudfront.net/20220225052426_photo1_IR4KOeZQo7k4.jpg,서울특별시 중구 을지로6가 1-1,경상도집,한식,127.0049114,37.56839016,02-2265-4714,연탄돼지갈비 1인분,,0,5,3,3,6,8,0,0,3,0,1,"데이트,회식,간식,혼밥,모임,가족외식,남자끼리,야식,숨은맛집,허름한,아담한,이국적/이색적,지역주민이 찾는,오래된집,캐주얼한,"
1571,1973,,서울특별시 노원구 덕릉로 699 (중계동) 우암에이스타워 1층 110호  ,허파집냉면 ,한식(탕/국/찌개/전골),127.0752097,37.66012946,02-936-5942,물냉면,비빔냉면,,,,,,,,,,,,역사가오래된
1572,1973,https://d12zq4w4guyljn.cloudfront.net/300_300_20220909110447_photo1_a61926cdb25c.jpg,서울특별시 용산구 새창로 127 (용문동)   ,용문갈비집 ,한식(육류),126.9612416,37.53626134,02-712-3900 ,한우암소갈비,소갈비,0,2,3,3,7,7,0,0,3,0,1,"가족외식,데이트,회식,기념일,아이동반,숨은맛집,지역주민이 찾는,오래된집,캐주얼한,무료주차,좌식,"
1573,1973,https://d12zq4w4guyljn.cloudfront.net/300_300_20220909015532_photo1_mm1F5kOrpCVI.jpg,서울특별시 강남구 강남대로150길 12 (논현동)   ,첨벙아구찜 ,한식(어패류),127.0209183,37.51585292,02-543-8873,아귀찜,중 5만4천원,,,,,,,,,,,,"역사가오래된,새벽까지영업하는"
1574,1973,https://d12zq4w4guyljn.cloudfront.net/300_300_20220731125750319_photo_a6e36123a25a.jpg,서울특별시 중구 삼일대로12길 16 (을지로2가)   ,이남장 ,한식(탕/국/찌개/전골),126.9886552,37.56664593,02-2267-4081,설렁탕,특1만8천원),0,4,8,14,11,22,1,0,5,1,2,"혼밥,아침식사,회식,가족외식,실버푸드,기념일,데이트,접대,숨은맛집,캐주얼한,깔끔한,지역주민이 찾는,격식있는,을지로 노포,주차불가,2층,대형룸,"
1575,1973,https://d12zq4w4guyljn.cloudfront.net/300_300_20220712091445_photo1_06d69fb0c864.jpg,서울특별시 영등포구 시흥대로 621-1 (대림동)   ,불가마구이 ,한식(육류),126.9052002,37.4879798,02-834-5488,토종생삼겹,우삼겹,,,,,,,,,,,,"역사가오래된,저녁에만영업하는"
1576,1973,https://d12zq4w4guyljn.cloudfront.net/300_300_20220606061559_photo1_7467b46fb0da.jpg,서울특별시 중구 남대문시장길 22-4 (남창동)   ,희락갈치 ,한식(어패류),126.9770905,37.55995624,02-755-8393,갈치조림,고등어조림,0,0,4,11,8,17,0,0,8,0,4,"혼밥,실버푸드,가족외식,데이트,숨은맛집,주차불가,"
1577,1973,https://d12zq4w4guyljn.cloudfront.net/300_300_20200107120656_photo1_ebA8OToEL5QH.jpg,서울특별시 서초구 방배중앙로 167 (방배동)   ,일미칼국수 ,한식(면류),126.9860845,37.49391961,02-593-9924,칼국수,건짐국수,0,2,3,3,4,4,0,0,3,1,0,"회식,가족외식,혼밥,데이트,지역주민이 찾는,"
1578,1973,https://d12zq4w4guyljn.cloudfront.net/20220531091813_photo1_713c7ebf4882.jpg,서울특별시 종로구 장사동 127-1,대성식당,분식,126.9947098,37.56966073,02-2275-5903,낙곱새(1인분),낙곱,0,2,4,1,2,2,0,0,2,0,0,"데이트,회식,주차불가,"
1579,1973,https://d12zq4w4guyljn.cloudfront.net/20220408023945262_photo_4e25a1bf375c.jpg,서울시 종로구 관수동 43-2,전주식당,한식,126.9911412,37.56989657,02-2267-5385,고등어구이,삼치구이,0,0,3,4,4,9,0,0,1,0,2,"아침식사,혼밥,실버푸드,데이트,지역주민이 찾는,숨은맛집,주차불가,"
1580,1973,https://d12zq4w4guyljn.cloudfront.net/20220401083008_photo1_5f3a51b4b5f9.jpg,서울시 구로구 온수동 57-14,고바우,한식,126.8212508,37.49179875,02-2611-5586,덩어리생고기,돼지갈비 2인,0,3,2,0,4,7,0,0,2,0,2,"가족외식,회식,데이트,캐주얼한,지역주민이 찾는,주차불가,"
1581,1973,https://d12zq4w4guyljn.cloudfront.net/20210916183929_photo1_pWpyRZAUvccH.jpg,서울시 은평구 대조동 197-2,목노집,정종/대포집/소주방,126.9209764,37.61778348,02-355-1652,돼지보쌈,한우곱창,0,6,4,2,6,7,0,0,5,0,4,"가족외식,아침식사,실버푸드,데이트,숨은맛집,캐주얼한,전통,주차불가,무료주차,"
1582,1973,https://d12zq4w4guyljn.cloudfront.net/20210810091611_photo1_4455b616503d.jpg,서울시 용산구 보광동 63-2,대성식당,분식,127.0021065,37.52655587,02-795-9935,한우 차돌박이 600g,한우 등심 600g,0,1,0,2,1,2,0,0,1,0,1,"야식,아담한,캐주얼한,주차불가,"
1583,1973,https://d12zq4w4guyljn.cloudfront.net/20210518122156_profile_photo1_qmxTqMv91nmc.jpg,서울시 영등포구 대림동 989-3,동해반점,중국식,126.9063483,37.48937512,02-832-4430,짜장,사케,0,1,1,2,2,2,0,0,0,0,0,"가족외식,데이트,혼밥,숨은맛집,지역주민이 찾는,"
1584,1973,https://d12zq4w4guyljn.cloudfront.net/20200206125612385_photo_ZjwqRNDf1KNw.jpg,서울특별시 동작구 노량진동 85-37 신전빌딩,고바우,한식,126.9434711,37.51259448,02-816-4929,소금구이 200g,갈매기살 200g,0,3,0,0,2,2,0,0,1,0,0,"남자들끼리 술마실때,지역주민이 찾는,옛날 고기집 분위기,"
1585,1972,,서울특별시 서대문구 통일로 107-17 (미근동)   ,풍요람 ,한식(육류),126.9671527,37.56436302,02-362-4203,생삼겹살,차돌박이,,,,,,,,,,,,"가족과외식하기좋은,역사가오래된,회식하기좋은"
1586,1972,,서울특별시 종로구 세종대로23길 3 (세종로) 2층  ,가봉루 ,중식,126.9762226,37.57152351,02-736-8100,짜장면,짬뽕,,,,,,,,,,,,역사가오래된
1587,1972,https://d12zq4w4guyljn.cloudfront.net/300_300_20220930023127_photo1_5b502b20f463.jpg,서울특별시 중구 서소문로11길 8 (서소문동)   ,한성 ,한식(탕/국/찌개/전골),126.9730945,37.56327377,02-752-2056,양구이,등심,0,6,6,4,10,16,0,0,7,0,1,"회식,데이트,가족외식,접대,모임,기념일,지역주민이 찾는,캐주얼한,숨은맛집,아담한,개별룸,유료주차,주차불가,역사가오래된"
1588,1972,https://d12zq4w4guyljn.cloudfront.net/300_300_20220909110745_photo1_a61926cdb25c.jpg,서울특별시 마포구 숭문길 24 (염리동)   ,을밀대 ,한식(면류),126.9455317,37.54749267,02-717-1922 ,물냉면,비빔냉면,0,19,28,77,61,78,4,0,27,5,17,"혼밥,가족외식,데이트,회식,실버푸드,아이동반,아침식사,접대,간식,기념일,다이어트식단,남자끼리,냉지순례,브런치,평냉맛집,혼카페,지역주민이 찾는,캐주얼한,숨은맛집,깔끔한,이국적/이색적,오래된집,허름한,중년이상이많은,유명한,노포,오래된,아담한,무료주차,개별룸,현장대기필요,대형룸,대기줄이 길다,좌식,주차불가,주차는 카센터쪽으로,본관건물 옆에 별관같은 옆집,"
1589,1972,https://d12zq4w4guyljn.cloudfront.net/300_300_20220908082232_menu1_piMAiWFwaPHX.jpg,서울특별시 서대문구 명물1길 2 (창천동)   ,형제갈비 ,한식(육류),126.9373496,37.55783892,02-365-0001 ,생갈비,양념갈비,0,3,2,8,8,9,2,0,3,1,1,"가족외식,혼밥,접대,회식,상견례,기념일,야식,깔끔한,규모가큰,토속적인,오래된집,캐주얼한,무료주차,발렛주차,좌식,"
1590,1972,https://d12zq4w4guyljn.cloudfront.net/300_300_20220706081718_photo1_65b79cfdbc80.jpg,서울특별시 은평구 연서로 171 (갈현동) 동연빌딩  ,만포면옥 ,한식(면류),126.9174604,37.61414252,02-389-3917,냉면,녹두지짐,0,2,1,4,4,4,0,0,2,0,1,"가족외식,혼밥,데이트,지역주민이 찾는,숨은맛집,너무 만족,깔끔한,토속적인,격식있는,무료주차,발렛주차,"
1591,1972,https://d12zq4w4guyljn.cloudfront.net/300_300_20220605122633489_photo_sdTm1I1minMx.jpg,서울특별시 성북구 성북로23길 4 (성북동)   ,쌍다리돼지불백 ,한식(육류),126.9956881,37.59349872,02-743-0325 ,돼지불백,특 1만5천원),,,,,,,,,,,,"역사가오래된,아침을먹을수있는"
1592,1972,https://d12zq4w4guyljn.cloudfront.net/300_300_20220130054143_photo1_01ea4aa1d7d8.jpg,서울특별시 중구 청파로 459-1 (중림동)   ,중림장 ,한식(탕/국/찌개/전골),126.967708,37.56027625,02-392-7743,설렁탕,특 1만원),0,6,3,12,10,20,0,0,3,1,3,"혼밥,실버푸드,맛집탐방,데이트,아침식사,숨은맛집,지역주민이 찾는,캐주얼한,허름,노포,지저분,아담한,주차불가,무료주차,24시간영업,"
1593,1972,https://d12zq4w4guyljn.cloudfront.net/300_300_20211205024323_photo1_aff1750cca20.jpg,서울특별시 성북구 고려대로28길 7 (안암동5가)   ,나그네파전 ,한식(일반한식),127.0306102,37.58596821,02-929-4838,해물파전,김치해물파전,,,,,,,,,,,,역사가오래된
1594,1972,https://d12zq4w4guyljn.cloudfront.net/300_300_20190911091200_photo1_OQsttOHxMH8D.jpg,서울특별시 중구 퇴계로87길 55 (황학동)   ,안경할머니곱창 ,한식(육류),127.0208315,37.56798568,02-2236-1954,막창양념구이,소금구이,,,,,,,,,,,,"역사가오래된,새벽까지영업하는"
1595,1972,https://d12zq4w4guyljn.cloudfront.net/300_300_20181227044529_photo1_bb003c580b4d.jpg,서울특별시 동대문구 제기로2가길 3 (제기동)   ,현고대닭발 ,한식(가금류),127.034606,37.58536569,02-928-9995,원조닭발,무뼈닭발,,,,,,,,,,,,"역사가오래된,새벽까지영업하는"
1596,1972,https://d12zq4w4guyljn.cloudfront.net/20210802125823_photo2_a2e1b1990f36.jpg,서울특별시 종로구 관수동 13,서호장,중국식,not found,not found,02-2265-5329,짜장면,짬뽕 소,0,0,1,3,3,3,0,0,0,0,0,"회식,혼밥,가족외식,캐주얼한,노포,개별룸,"
1597,1971,,서울특별시 서대문구 연세로4길 34 (창천동)   ,신촌영양센터 ,한식(가금류),126.9385528,37.5576125,02-312-5460,산삼배양근삼계탕,영양삼계탕,,,,,,,,,,,,역사가오래된
1598,1971,,서울특별시 중구 명동4길 16 (명동2가)   ,가무 ,디저트/차/베이커리,126.9836157,37.56299342,02-776-3141,비엔나커피,베리에이션 커피,,,,,,,,,,,,역사가오래된
1599,1971,https://d12zq4w4guyljn.cloudfront.net/300_300_20220815032324_photo1_6c7510d6698c.jpg,서울특별시 노원구 화랑로51길 81 (공릉동)   ,소라분식 ,한식(일반한식),127.0874001,37.62503484,02-972-8354,떡볶이,순대,,,,,,,,,,,,"역사가오래된,아침을먹을수있는,연중무휴"
1600,1971,https://d12zq4w4guyljn.cloudfront.net/300_300_20220727084502_photo1_17f5c7573ddf.jpg,서울특별시 중구 세종대로18길 8 (태평로2가)   ,장안삼계탕 ,한식(가금류),126.9775106,37.56370862,02-753-5834,삼계탕,,,,,,,,,,,,,역사가오래된
1601,1971,https://d12zq4w4guyljn.cloudfront.net/300_300_20220704104451604_photo_f36ee5025da3.jpg,서울특별시 서대문구 연세로 36 (창천동) 독수리빌딩 8층  ,독수리다방 ,디저트/차/베이커리,126.9372403,37.55878392,02-363-1222,멜론빙수,블랙커피,,,,,,,,,,,,역사가오래된
1602,1971,https://d12zq4w4guyljn.cloudfront.net/300_300_20220630121612656_photo_7d5259708a81.jpg,서울특별시 영등포구 영등포로42길 10-1 (영등포동3가)   ,영등포복집 ,한식(어패류),126.906601,37.51865808,02-2678-3467,복지리,복매운탕,,,,,,,,,,,,역사가오래된
1603,1971,https://d12zq4w4guyljn.cloudfront.net/20220910055910914_photo_3d042c99ac6c.jpg,서울특별시 서대문구 창천동 30-10,신촌수제비,한식,126.9363381,37.55585934,02-334-9252,수제비,김밥,1,0,0,11,5,24,0,0,6,0,4,"혼밥,데이트,가족외식,간식,아이동반,깔끔한,지역주민이 찾는,숨은맛집,캐주얼한,노포,이국적/이색적,주차불가,포장가능,"
1604,1971,https://d12zq4w4guyljn.cloudfront.net/20220703020214_photo1_0fa02cfa367a.jpg,서울특별시 종로구 돈의동 8,광주집,한식,126.9908899,37.57300138,02-764-3574,생갈매기살,생삼겹살,1,5,1,1,6,7,0,0,5,0,0,"회식,데이트,가족외식,경관/야경이좋은,"
1605,1971,https://d12zq4w4guyljn.cloudfront.net/20210129052732580_photo_eb871abd249f.jpg,서울특별시 영등포구 영등포동5가 34-33,중앙참치식당,한식,126.9074792,37.5206153,02-2634-3681,중참스페셜,특실장스페셜,0,6,2,0,5,8,0,0,2,1,1,"회식,접대,혼밥,다이어트식단,숨은맛집,지역주민이 찾는,캐주얼한,주차불가,대형룸,노포식당,노포래퍼,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울먹방,먹방데이트,서울노포,맛집소개,맛집소개 유튜버,맛집 유튜버,서울 맛집 유튜버,서울 맛집 소개,술먹방,참치,호마구로,영등포구 맛집,영등포 맛집,영등포동 맛집,영등포역 맛집,서울 참치 맛집,가성비 맛집,가심비 맛집,갓성비 맛집,서울 가성비,참치 가성비,"
1606,1970,,서울특별시 용산구 후암로 4 (후암동)   ,정감어린 ,한식(육류),126.9786887,37.5462539,02-754-4389,정감어린정식,통갈비정식,,,,,,,,,,,,역사가오래된
1607,1970,,발레 파킹,원조마산아구찜 ,한식(어패류),not found,not found,,간장게장,대 10만원),,,,,,,,,,,,"역사가오래된,24시간영업하는,아침을먹을수있는,연중무휴"
1608,1970,,서울특별시 종로구 종로32길 23-5 (종로5가)   ,오라이등심 ,한식(어패류),127.0013929,37.57018107,02-2279-8449,오라이동그랑땡,생고기,,,,,,,,,,,,역사가오래된
1609,1970,,서울특별시 중구 명동8길 11-6 (명동2가)   ,명동해물탕어머니집 ,한식(어패류),126.9849742,37.56316046,02-776-3896,해물탕,중 5만원,,,,,,,,,,,,"역사가오래된,연중무휴"
1610,1970,,서울특별시 중구 세종대로14길 22-5 (북창동)   ,마산집 ,한식(탕/국/찌개/전골),126.9780718,37.56255563,02-755-1514,소고기국밥,열무비빔밥,,,,,,,,,,,,역사가오래된
1611,1970,,서울특별시 중구 을지로1길 32-3 (다동)   ,낙동강 ,한식(육류),126.9799824,37.56760245,02-777-1797,등심,떡심,,,,,,,,,,,,역사가오래된
1612,1970,https://pup-review-phinf.pstatic.net/MjAyMjA1MjNfMjYy/MDAxNjUzMzEwNTk3MzAy.GX0skr7CMsfW_Gh3cuvs9vMWsPvHSzRpAUhpo9rlzLgg.Ye8GAFoNn6bQp9RFNq4ckvFOn7Hyu5NAk2GuH3P04SIg.JPEG/upload_46eee34a66c72da2fbaa6c170ac07fb5.jpg,서울 종로구 종로35길 34,백제정육점,한식,127.0040409,37.57265983,02-762-7491,육회,등심,0,9,5,7,9,21,0,0,8,0,1,"회식,가족외식,혼밥,데이트,숨은맛집,육회비빔밥,육회 먹방,육회 양념,육회 asmr,육회초밥,육회 한식,육회 만들기,육회 비빔밥,육회 소스,육회 고기,육회 가격,육회 광장시장,육회 가성비,육회 냉동,육회 다이어트,육회 덮밥,육회 단백질,육회 달인,육회 레전드,육회 리뷰,육회 만드는법,육회 백종원,가성비 육회,가성비 맛집,종로5가 맛집,종로5가 가성비,갓성비,차돌박이 요리,차돌박이 먹방,차돌박이말이,차돌박이 굽기,차돌박이 asmr,차돌박이 맛집,차돌박이 삼합,차돌박이 우삼겹,차돌박이 양념,차돌박이 양념장,차돌박이 음식,차돌박이 전문점,차돌박이 썰기,차돌박이 싸게,"
1613,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220929082936955_photo_1be7654ed76e.jpg,서울특별시 마포구 월드컵북로 18 (동교동)   ,부산집 ,한식(민물어패류),126.9202972,37.55657184,02-336-5523,민물장어,바다장어,,,,,,,,,,,,"역사가오래된,연중무휴"
1614,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220929060341_photo1_9e1675a489d9.jpg,서울특별시 영등포구 영등포로51길 6 (영등포동2가)   ,대한옥 ,한식(육류),126.9108841,37.51935552,02-2633-5052,꼬리수육,대 6만8천원),0,27,16,23,32,36,0,0,20,0,7,"노포식당,노포래퍼,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울먹방,먹방데이트,서울노포,맛집소개,맛집소개 유튜버,맛집 유튜버,서울 맛집 유튜버,서울 맛집 소개,술먹방,영등포구 맛집,영등포 맛집,영등포동 맛집,영등포역 맛집,서울 참치 맛집,가심비 맛집,서울 가성비,소고기,소꼬리찜,대한옥,도가니탕,도가니 맛집,신길역 맛집,신길동 맛집,회식,데이트,혼밥,접대,가족외식,아이동반,숨은맛집,캐주얼한,지역주민이 찾는,줄서서먹는,허름한,주차불가,대형룸,포장가능,근처에알아서주차,"
1615,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220925120412_photo1_6f70d4a8a958.jpg,서울특별시 용산구 녹사평대로32길 43 (이태원동)   ,이태원숯불구이 ,한식(육류),126.9908128,37.53284795,02-797-7777 ,등심,특등심,,,,,,,,,,,,"가족과외식하기좋은,역사가오래된"
1616,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220922085755667_photo_MNc6FINsfcDY.jpg,서울특별시 송파구 백제고분로7길 33 (잠실동)   ,전주설렁탕 ,한식(탕/국/찌개/전골),127.0826083,37.51093379,02-412-7495,설렁탕,선지해장국,,,,,,,,,,,,"역사가오래된,24시간영업하는,아침을먹을수있는,연중무휴"
1617,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220921103744_photo1_2173c10c6952.jpg,서울특별시 동대문구 전농로15길 22 (전농동)   ,은하곱창 ,한식(탕/국/찌개/전골),127.0563148,37.57804036,02-2247-0254 ,돼지곱창전골,중 3만5천원,0,16,9,11,23,38,0,0,15,0,4,"가족외식,회식,데이트,포장,기념일,아이동반,숨은맛집,지역주민이 찾는,허름한,캐주얼한,오래된집,젊은사람이많은,토속적인,깔끔한,규모가큰,빈티지,중년이상이많은,이국적/이색적,아담한,주차불가,배달,"
1618,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220918093843_photo1_81f97fbd9948.jpg,서울특별시 중구 남대문로7길 16 (소공동) 웨스틴조선호텔 1층  ,나인스게이트 ,미국식,126.9811636,37.56416561,02-317-0365,10~15만원대,,,,,,,,,,,,,"결혼기념일에가면좋은,비즈니스다이닝에좋은,역사가오래된,술한잔하기좋은,와인리스트가좋은,인테리어가좋은,전망이좋은,정원이나산책로가있는,호텔레스토랑,아침을먹을수있는,연중무휴,프라이빗룸이있는"
1619,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220909193832_photo1_a2e1b1990f36.jpg,서울특별시 송파구 송파대로49길 58 (석촌동)   ,삼광호수갈비 ,한식(육류),127.0985035,37.50608123,02-414-2512,수제갈비,고추장삼겹살,0,2,3,4,6,9,0,0,5,0,4,"회식,가족외식,접대,데이트,실버푸드,아이동반,숨은맛집,지역주민이 찾는,캐주얼한,무료주차,역사가오래된,전망이좋은,연중무휴"
1620,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220909110745_photo1_a61926cdb25c.jpg,서울특별시 종로구 세종대로23길 21 (당주동)   ,종로빈대떡 ,한식(일반한식),126.9751758,37.57151402,02-737-1857,도토리묵밥,모둠빈대떡,,,,,,,,,,,,"역사가오래된,새벽까지영업하는,연중무휴"
1621,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220909110447_photo1_a61926cdb25c.jpg,서울특별시 중구 마른내로 107-1 (오장동)   ,부산갈비 ,한식(육류),126.9999062,37.56465248,02-2279-5821 ,갈비,생갈비,,,,,,,,,,,,역사가오래된
1622,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220909110447_photo1_a61926cdb25c.jpg,서울특별시 종로구 지봉로5길 8 (창신동)   ,낙산냉면 ,한식(면류),127.0152638,37.57448613,02-743-7285,낙산냉면,곱빼기 1만원),,,,,,,,,,,,역사가오래된
1623,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220905080153_photo1_b4733a28d8cf.jpg,서울특별시 강북구 도봉로 372 (번동)   ,황주집 ,한식(육류),127.0283306,37.64007982,02-903-6275,순곱창,혼합곱창,0,7,1,3,13,13,0,0,9,0,1,"역사가오래된,데이트,남자끼리,회식,지역주민이 찾는,허름한,숨은맛집,오래된집,캐주얼한,주차불가,대형룸,현장대기필요,노포식당,노포래퍼,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울먹방,먹방데이트,서울노포,맛집소개,맛집소개 유튜버,맛집 유튜버,서울 맛집 유튜버,서울 맛집 소개,술먹방,가성비 맛집,가심비 맛집,갓성비 맛집,서울 가성비,서울 곱창 맛집,서울 곱창 가성비,곱창 가성비,곱창 맛집,황주집,수유역 맛집,수유역 곱창,강북구 맛집,번동 맛집,"
1624,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220903044330197_photo_QGoV43fH37Pu.jpg,서울특별시 종로구 무교로 42 (서린동)   ,신성 ,일식,126.9794886,37.56967159,02-733-6671,특회덮밥,초밥류,0,5,3,3,4,2,2,0,2,1,1,"회식,접대,가족외식,기념일,데이트,다이어트식단,깔끔한,캐주얼한,격식있는,숨은맛집,개별룸,비즈니스다이닝에좋은,역사가오래된"
1625,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220901062026_photo1_VQqJSCTzFQ7q.jpg,서울특별시 중구 마른내로 74 (인현동2가)   ,황평집 ,한식(가금류),126.9961179,37.56405596,02-2266-6875,닭곰탕,특 9천원),0,19,8,17,17,33,0,0,11,0,5,"혼밥,회식,데이트,가족외식,아침식사,실버푸드,간식,부담없는 식사,숨은맛집,지역주민이 찾는,허름한,캐주얼한,아담한,이국적/이색적,주차불가,무료주차,"
1626,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220830063855376_photo_T09xfAZJX8bX.jpg,서울특별시 강남구 강남대로150길 10 (논현동)   ,원조부산아구 ,한식(어패류),127.0207026,37.51577799,02-546-9947,아귀찜,아귀꽃게섞어찜,,,,,,,,,,,,"역사가오래된,새벽까지영업하는"
1627,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220827210632_photo1_e310af3365cc.jpg,서울특별시 중구 마장로1길 28-5 (신당동)   ,유정식당 ,한식(탕/국/찌개/전골),127.0126374,37.56931734,02-2232-5727,김치목살찌개,갈치조림,,,,,,,,,,,,"역사가오래된,24시간영업하는,아침을먹을수있는"
1628,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220817074823_photo1_XLfDdxht9OvI.jpg,서울특별시 강남구 언주로148길 14 (논현동) 나동 210호  ,반포등심 ,한식(육류),127.0361626,37.52063014,02-542-5469,주물럭등심,130g 5만5천원),,,,,,,,,,,,"역사가오래된,연중무휴"
1629,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220813093732718_photo_nHsPdBtUHr4V.jpg,서울특별시 중구 창경궁로8길 12 (주교동)   ,보건옥 ,한식(육류),126.9987563,37.56852784,02-2275-3743 ,불고기,삼겹살,,,,,,,,,,,,"가족과외식하기좋은,역사가오래된"
1630,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220805124623620_photo_0caf5de8a3e4.jpg,서울특별시 중구 동호로14길 2 (신당동)   ,만포막국수 ,한식(면류),127.0103186,37.5557964,02-2235-1357 ,만둣국,막국수,0,5,11,8,10,22,0,0,3,0,8,"가족외식,실버푸드,혼밥,회식,데이트,다이어트식단,캐주얼한,숨은맛집,깔끔한,격식있는,이국적/이색적,무료주차,"
1631,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220723062346_photo1_fgW1KZo5Phdo.jpg,서울특별시 마포구 토정로 294 (용강동)   ,마포원조주물럭집 ,한식(육류),126.9418581,37.54082515,02-716-3001,주물럭,생등심,0,1,2,1,3,1,0,0,1,0,2,"가족외식,데이트,캐주얼한,깔끔한,무료주차,"
1632,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220714032955903_photo_f0f08a91881c.jpg,서울특별시 용산구 우사단로 5 (보광동)   ,동아냉면 ,한식(면류),126.9965648,37.53095228,02-796-2796,물냉면,비빔냉면,,,,,,,,,,,,"역사가오래된,연중무휴"
1633,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220714025344268_photo_hkRAhLEW5gil.jpg,서울특별시 종로구 종로33길 4 (종로5가) 삼보빌딩 지하 1층  ,삼보치킨 ,한식(가금류),127.0015648,37.57132191,02-764-9292,삼계탕,얼큰삼계탕,,,,,,,,,,,,"역사가오래된,연중무휴"
1634,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220707055051422_photo_3ODG9KKU1LCg.jpg,서울특별시 용산구 백범로90길 50 (문배동)   ,문배동육칼 ,한식(면류),126.9703239,37.53662284,02-713-6204,육칼,육개장,0,0,8,19,9,27,0,0,4,2,4,"혼밥,가족외식,해장,아침식사,데이트,간식,추운날,실버푸드,캐주얼한,숨은맛집,지역주민이 찾는,아담한,주차불가,배달,공영주차장,현장대기필요,"
1635,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220703053216914_photo_fepyMr9BhR0u.jpg,서울특별시 중구 남대문로1길 41 (북창동)   ,남매집 ,한식(육류),126.9772013,37.56287577,02-777-0735 ,돼지고추장구이,곰장어구이,,,,,,,,,,,,역사가오래된
1636,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220703033528_photo1_f845b5a58a5c.jpg,서울특별시 중구 충무로2길 35 (충무로4가)   ,서대문곱창 ,한식(육류),126.99513,37.562418,02-2266-4345,소양모둠곱창,대창,,,,,,,,,,,,"역사가오래된,저녁에만영업하는"
1637,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220627024902_photo1_6e3f58530398.jpg,서울특별시 중구 남대문시장길 18-6 (남창동)   ,호남식당 ,한식(어패류),126.9769684,37.55982386,02-775-5033,갈치조림,고등어조림,,,,,,,,,,,,"역사가오래된,아침을먹을수있는"
1638,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220625102508_photo1_f2dc89cbba2d.jpg,서울특별시 용산구 후암로 1-1 (후암동)   ,일미집 ,한식(탕/국/찌개/전골),126.9782685,37.54614849,02-776-0670 ,감자탕,중 2만5천원,0,9,7,13,13,28,0,0,6,1,4,"혼밥,남자끼리,가족외식,숨은맛집,캐주얼한,지역주민이 찾는,오래된집,깔끔한,아담한,허름한,주차불가,역사가오래된,연중무휴"
